Id,Weight,CityDistrict,DeliveryDateTime
5136,6.12,1,2024-09-02 01:45:45
5137,5.36,6,2024-09-01 18:54:54
5138,5.38,15,2024-09-01 03:47:47
5139,4.47,17,2024-09-01 20:25:25
5140,9.69,7,2024-09-01 16:49:49
5141,0.75,6,2024-09-01 10:35:35
5142,1.23,10,2024-09-01 07:59:59
5143,9.17,17,2024-09-01 09:34:34
5144,5.84,19,2024-09-01 20:24:24
5145,5.75,3,2024-09-01 22:39:39
5146,0.93,15,2024-09-01 16:38:38
5147,9.9,15,2024-09-01 17:07:07
5148,0.68,14,2024-09-01 13:53:53
5149,8.5,8,2024-09-01 19:16:16
5150,7.47,7,2024-09-01 23:23:23
5151,5.72,18,2024-09-01 03:13:13
5152,7.31,1,2024-09-01 15:51:51
5153,5.78,8,2024-09-02 01:14:14
5154,1.68,3,2024-09-01 19:46:46
5155,9.43,5,2024-09-02 02:08:08
5156,9.26,6,2024-09-02 00:07:07
5157,1.84,1,2024-09-01 20:11:11
5158,1.34,16,2024-09-01 22:25:25
5159,5.52,20,2024-09-02 00:42:42
5160,9.04,11,2024-09-01 07:48:48
5161,2.14,20,2024-09-01 12:52:52
5162,3.37,12,2024-09-02 00:16:16
5163,8.35,10,2024-09-01 10:52:52
5164,2.28,10,2024-09-01 22:08:08
5165,5.48,6,2024-09-01 14:06:06
5166,3.45,10,2024-09-01 15:42:42
5167,2.16,1,2024-09-02 02:00:00
5168,7.9,4,2024-09-01 04:17:17
5169,8.33,6,2024-09-01 04:43:43
5170,0.28,19,2024-09-01 06:36:36
5171,2.73,11,2024-09-02 02:54:54
5172,3.88,5,2024-09-01 03:09:09
5173,7.63,16,2024-09-01 05:22:22
5174,8.19,13,2024-09-01 14:50:50
5175,0.12,3,2024-09-01 21:56:56
5176,4.96,4,2024-09-01 15:13:13
5177,2.19,2,2024-09-02 00:09:09
5178,3.91,15,2024-09-01 15:30:30
5179,0.12,12,2024-09-01 09:56:56
5180,9.27,7,2024-09-02 01:06:06
5181,8.58,5,2024-09-02 02:46:46
5182,9.8,6,2024-09-01 07:28:28
5183,4.68,15,2024-09-01 18:57:57
5184,6.89,10,2024-09-01 14:07:07
5185,4.28,13,2024-09-01 09:16:16
5186,2.63,10,2024-09-01 03:59:59
5187,5.91,8,2024-09-01 05:39:39
5188,8.55,1,2024-09-01 23:23:23
5189,10.05,17,2024-09-01 11:27:27
5190,9.12,20,2024-09-01 18:53:53
5191,9.72,12,2024-09-01 11:53:53
5192,6.12,10,2024-09-01 03:14:14
5193,2.53,2,2024-09-01 19:21:21
5194,4.41,19,2024-09-01 18:06:06
5195,7.11,18,2024-09-01 03:29:29
5196,6.2,14,2024-09-01 03:05:05
5197,6.76,9,2024-09-01 23:22:22
5198,4.45,19,2024-09-01 08:53:53
5199,3.88,5,2024-09-01 07:34:34
5200,5.86,12,2024-09-02 00:16:16
5201,7.07,4,2024-09-02 02:53:53
5202,5.04,1,2024-09-02 02:38:38
5203,10.02,4,2024-09-01 20:13:13
5204,1.27,19,2024-09-01 14:42:42
5205,6.93,14,2024-09-01 06:31:31
5206,8.13,3,2024-09-01 22:52:52
5207,2.04,9,2024-09-01 11:04:04
5208,2.99,10,2024-09-01 19:20:20
5209,3.8,3,2024-09-01 20:41:41
5210,8.29,19,2024-09-01 14:09:09
5211,5.36,12,2024-09-01 23:55:55
5212,1.54,6,2024-09-01 12:29:29
5213,2.52,15,2024-09-01 19:26:26
5214,7.63,8,2024-09-01 06:25:25
5215,7.13,17,2024-09-01 18:46:46
5216,0.4,1,2024-09-01 07:05:05
5217,4.33,13,2024-09-01 09:06:06
5218,7.82,9,2024-09-01 16:28:28
5219,9.14,5,2024-09-01 20:35:35
5220,9.35,17,2024-09-01 08:41:41
5221,10.04,4,2024-09-01 17:58:58
5222,2.3,8,2024-09-01 07:20:20
5223,4.44,2,2024-09-01 09:25:25
5224,6.18,16,2024-09-01 09:09:09
5225,8.81,12,2024-09-01 03:36:36
5226,4.96,13,2024-09-02 01:38:38
5227,5.98,13,2024-09-01 14:41:41
5228,9.84,11,2024-09-01 14:44:44
5229,10,2,2024-09-01 23:44:44
5230,9.46,2,2024-09-01 13:09:09
5231,9.37,2,2024-09-02 01:45:45
5232,8.62,6,2024-09-01 19:00:00
5233,7.79,3,2024-09-01 16:25:25
5234,8.77,16,2024-09-01 13:00:00
5235,7.45,3,2024-09-01 06:18:18
5236,7.4,11,2024-09-01 20:40:40
5237,1.65,2,2024-09-01 08:13:13
5238,1.96,14,2024-09-01 20:58:58
5239,5.93,11,2024-09-01 13:28:28
5240,7.66,4,2024-09-01 16:08:08
5241,5.55,17,2024-09-01 07:35:35
5242,9.33,14,2024-09-01 11:25:25
5243,9.02,19,2024-09-01 08:31:31
5244,5.68,15,2024-09-01 12:18:18
5245,9.01,4,2024-09-01 05:58:58
5246,3.9,12,2024-09-01 19:59:59
5247,7.73,15,2024-09-01 09:21:21
5248,2.32,8,2024-09-01 10:06:06
5249,4.97,2,2024-09-02 01:14:14
5250,1.39,11,2024-09-01 04:12:12
5251,2.34,20,2024-09-01 18:15:15
5252,4.94,11,2024-09-02 02:08:08
5253,7.7,17,2024-09-01 15:35:35
5254,3.78,6,2024-09-01 15:26:26
5255,8.66,16,2024-09-01 22:30:30
5256,7.9,14,2024-09-01 15:20:20
5257,5.02,13,2024-09-01 17:38:38
5258,5.95,15,2024-09-01 15:54:54
5259,5.99,13,2024-09-02 00:58:58
5260,9.96,4,2024-09-01 19:05:05
5261,1.88,11,2024-09-01 19:11:11
5262,0.31,10,2024-09-01 22:45:45
5263,2.65,14,2024-09-01 11:11:11
5264,4.52,10,2024-09-01 06:30:30
5265,7.07,8,2024-09-01 22:41:41
5266,0.57,1,2024-09-01 20:51:51
5267,5.11,18,2024-09-01 12:47:47
5268,9.28,17,2024-09-01 22:05:05
5269,10.02,15,2024-09-01 19:17:17
5270,2.82,6,2024-09-01 22:54:54
5271,7.44,15,2024-09-02 02:30:30
5272,6.9,12,2024-09-01 13:20:20
5273,7.99,3,2024-09-01 07:15:15
5274,5.37,18,2024-09-01 12:09:09
5275,8.26,14,2024-09-01 21:36:36
5276,7.31,13,2024-09-01 10:06:06
5277,8.37,5,2024-09-01 05:02:02
5278,4.34,6,2024-09-01 06:48:48
5279,5.22,15,2024-09-01 15:10:10
5280,7.23,4,2024-09-01 04:08:08
5281,0.26,2,2024-09-01 09:26:26
5282,5.69,14,2024-09-01 19:22:22
5283,6.16,19,2024-09-01 08:27:27
5284,1.81,4,2024-09-01 23:18:18
5285,2.16,15,2024-09-02 00:26:26
5286,8.05,20,2024-09-01 14:30:30
5287,4.18,15,2024-09-01 03:06:06
5288,6.05,17,2024-09-01 14:57:57
5289,4.3,12,2024-09-02 00:15:15
5290,9.23,10,2024-09-02 02:54:54
5291,8.99,19,2024-09-01 05:43:43
5292,7.51,20,2024-09-01 04:16:16
5293,4.69,12,2024-09-01 13:19:19
5294,5.85,8,2024-09-01 10:04:04
5295,5.06,3,2024-09-01 17:30:30
5296,9.4,17,2024-09-02 02:34:34
5297,3.37,7,2024-09-01 08:52:52
5298,8.33,18,2024-09-01 04:58:58
5299,8.5,10,2024-09-01 08:28:28
5300,6.73,8,2024-09-01 04:04:04
5301,8.82,17,2024-09-01 15:34:34
5302,3.08,10,2024-09-01 09:32:32
5303,1.75,14,2024-09-01 09:18:18
5304,9.49,17,2024-09-02 01:36:36
5305,1.01,7,2024-09-01 14:51:51
5306,5.36,17,2024-09-01 17:59:59
5307,6.13,15,2024-09-01 12:08:08
5308,1.12,1,2024-09-01 07:34:34
5309,6.01,4,2024-09-01 19:55:55
5310,3.06,19,2024-09-01 13:36:36
5311,0.63,1,2024-09-01 15:21:21
5312,6.26,17,2024-09-01 17:42:42
5313,6.89,5,2024-09-01 21:54:54
5314,8.13,10,2024-09-01 16:18:18
5315,9.47,4,2024-09-01 21:04:04
5316,8.24,9,2024-09-01 07:33:33
5317,4.57,6,2024-09-02 02:16:16
5318,3.68,5,2024-09-01 05:35:35
5319,0.41,15,2024-09-01 18:25:25
5320,0.31,19,2024-09-02 00:10:10
5321,4.98,12,2024-09-01 08:33:33
5322,4.03,3,2024-09-01 04:50:50
5323,2.94,9,2024-09-01 19:01:01
5324,6.86,9,2024-09-01 08:00:00
5325,5.99,4,2024-09-01 18:12:12
5326,7,16,2024-09-01 04:34:34
5327,3.99,10,2024-09-01 09:04:04
5328,8.84,20,2024-09-02 01:31:31
5329,3.65,14,2024-09-01 03:05:05
5330,8.93,15,2024-09-01 14:26:26
5331,7.64,17,2024-09-01 04:46:46
5332,2.27,15,2024-09-01 16:41:41
5333,6.06,6,2024-09-01 08:42:42
5334,2.69,1,2024-09-01 21:31:31
5335,3.51,4,2024-09-01 23:53:53
5336,6.13,19,2024-09-01 22:57:57
5337,4.06,9,2024-09-01 06:12:12
5338,8.35,13,2024-09-01 10:31:31
5339,4.13,8,2024-09-02 02:44:44
5340,7.61,20,2024-09-01 14:11:11
5341,3.7,9,2024-09-01 14:54:54
5342,1.62,7,2024-09-01 17:53:53
5343,0.95,19,2024-09-01 15:45:45
5344,8.72,17,2024-09-01 05:43:43
5345,4,12,2024-09-01 03:30:30
5346,6.07,7,2024-09-01 04:21:21
5347,6.86,4,2024-09-01 17:24:24
5348,0.93,13,2024-09-02 01:00:00
5349,6.13,6,2024-09-01 22:10:10
5350,1.03,12,2024-09-01 05:31:31
5351,5.37,10,2024-09-02 00:11:11
5352,2.21,9,2024-09-01 07:45:45
5353,0.86,14,2024-09-01 14:34:34
5354,2.55,6,2024-09-01 23:24:24
5355,0.72,15,2024-09-01 07:04:04
5356,7.39,16,2024-09-01 09:42:42
5357,7.98,4,2024-09-01 06:36:36
5358,0.17,16,2024-09-01 22:31:31
5359,2.08,4,2024-09-01 19:37:37
5360,8.16,17,2024-09-01 10:05:05
5361,2.34,13,2024-09-02 00:28:28
5362,0.82,16,2024-09-01 23:44:44
5363,1.82,15,2024-09-01 20:43:43
5364,4.69,20,2024-09-01 19:59:59
5365,7.41,19,2024-09-01 04:51:51
5366,2.03,13,2024-09-01 08:16:16
5367,0.2,19,2024-09-01 09:18:18
5368,1.04,17,2024-09-01 03:27:27
5369,7.84,10,2024-09-01 22:13:13
5370,5.91,4,2024-09-01 14:06:06
5371,4.08,16,2024-09-02 01:08:08
5372,5.6,14,2024-09-01 23:45:45
5373,9.52,6,2024-09-01 16:17:17
5374,7.38,19,2024-09-01 20:07:07
5375,1.81,6,2024-09-01 22:31:31
5376,0.72,9,2024-09-01 11:36:36
5377,6.52,6,2024-09-01 22:22:22
5378,7.07,12,2024-09-01 19:59:59
5379,1.81,10,2024-09-02 00:25:25
5380,9.59,12,2024-09-02 01:32:32
5381,2.04,18,2024-09-01 18:23:23
5382,7.83,17,2024-09-01 15:16:16
5383,1.9,6,2024-09-02 00:27:27
5384,8.31,15,2024-09-01 09:53:53
5385,5.94,5,2024-09-01 14:22:22
5386,6.45,20,2024-09-01 16:30:30
5387,4.56,5,2024-09-01 17:17:17
5388,5.76,6,2024-09-01 18:14:14
5389,5.8,8,2024-09-01 21:18:18
5390,3.59,7,2024-09-01 11:13:13
5391,8.02,15,2024-09-02 02:44:44
5392,5.09,1,2024-09-01 12:57:57
5393,4.96,17,2024-09-01 16:26:26
5394,8.77,2,2024-09-01 16:51:51
5395,4.06,19,2024-09-01 15:03:03
5396,9.99,2,2024-09-01 15:52:52
5397,2.07,1,2024-09-01 05:54:54
5398,9.33,3,2024-09-01 04:49:49
5399,1.21,13,2024-09-01 13:32:32
5400,0.15,4,2024-09-01 04:40:40
5401,1.69,7,2024-09-01 09:57:57
5402,3.25,9,2024-09-02 01:39:39
5403,3.13,18,2024-09-01 08:45:45
5404,8.4,6,2024-09-01 17:10:10
5405,5.71,6,2024-09-01 15:38:38
5406,6.74,13,2024-09-01 14:24:24
5407,4.07,12,2024-09-01 21:03:03
5408,1.71,19,2024-09-01 07:09:09
5409,5.78,14,2024-09-02 02:08:08
5410,1.73,17,2024-09-01 10:26:26
5411,2.61,11,2024-09-01 19:31:31
5412,4.47,15,2024-09-01 23:45:45
5413,0.95,19,2024-09-01 09:48:48
5414,1.19,8,2024-09-01 04:10:10
5415,9.07,4,2024-09-01 04:52:52
5416,0.82,12,2024-09-01 04:10:10
5417,3.57,10,2024-09-01 15:12:12
5418,5.02,12,2024-09-01 21:27:27
5419,7.38,3,2024-09-01 09:59:59
5420,6.62,6,2024-09-01 09:31:31
5421,5.06,18,2024-09-01 21:30:30
5422,0.33,12,2024-09-01 23:49:49
5423,4.31,18,2024-09-01 10:13:13
5424,7.61,19,2024-09-02 01:14:14
5425,7.95,19,2024-09-01 12:24:24
5426,2.25,15,2024-09-02 02:05:05
5427,1.1,5,2024-09-01 05:32:32
5428,2.86,18,2024-09-02 01:03:03
5429,4.61,1,2024-09-01 12:05:05
5430,6.13,10,2024-09-01 10:36:36
5431,9.39,14,2024-09-01 06:15:15
5432,7.94,5,2024-09-01 08:16:16
5433,1.11,10,2024-09-01 07:34:34
5434,9.28,9,2024-09-01 03:12:12
5435,2.54,4,2024-09-01 15:01:01
5436,10.03,10,2024-09-01 23:08:08
5437,3.17,9,2024-09-01 08:45:45
5438,3.38,2,2024-09-01 06:29:29
5439,5.43,10,2024-09-01 06:12:12
5440,9,9,2024-09-01 21:29:29
5441,6.29,10,2024-09-01 06:54:54
5442,4.13,6,2024-09-01 11:18:18
5443,2.39,7,2024-09-01 13:43:43
5444,5.42,4,2024-09-01 23:45:45
5445,0.52,13,2024-09-02 00:49:49
5446,4.12,5,2024-09-01 04:55:55
5447,1.68,10,2024-09-01 10:47:47
5448,2.22,5,2024-09-01 05:11:11
5449,9.75,4,2024-09-01 18:24:24
5450,7.02,16,2024-09-01 12:29:29
5451,3.55,7,2024-09-01 08:27:27
5452,5.04,11,2024-09-01 23:12:12
5453,10.02,4,2024-09-01 23:27:27
5454,1.98,8,2024-09-01 23:25:25
5455,8.21,6,2024-09-01 18:39:39
5456,10.04,19,2024-09-01 11:13:13
5457,2.53,8,2024-09-01 09:28:28
5458,4.88,5,2024-09-01 14:18:18
5459,4.38,6,2024-09-01 08:13:13
5460,10.04,3,2024-09-01 10:56:56
5461,10.1,12,2024-09-01 14:51:51
5462,9.82,1,2024-09-02 00:11:11
5463,7.57,16,2024-09-01 10:40:40
5464,7.37,9,2024-09-01 14:51:51
5465,1,10,2024-09-01 16:52:52
5466,9.35,12,2024-09-01 20:26:26
5467,6.66,6,2024-09-01 23:50:50
5468,4.18,7,2024-09-01 07:05:05
5469,8.51,15,2024-09-01 23:26:26
5470,1.2,9,2024-09-01 14:08:08
5471,1.03,7,2024-09-01 13:57:57
5472,2.18,7,2024-09-01 08:50:50
5473,5.36,14,2024-09-01 09:06:06
5474,6.37,4,2024-09-01 06:23:23
5475,1.59,15,2024-09-02 01:15:15
5476,3.28,6,2024-09-01 17:57:57
5477,2.01,20,2024-09-01 04:51:51
5478,1.39,3,2024-09-01 21:28:28
5479,4.14,13,2024-09-01 13:24:24
5480,9.57,7,2024-09-01 14:02:02
5481,2.7,16,2024-09-01 05:35:35
5482,7.58,10,2024-09-01 14:17:17
5483,3.46,10,2024-09-02 00:51:51
5484,3.29,16,2024-09-01 15:54:54
5485,3.7,8,2024-09-01 23:25:25
5486,7.03,8,2024-09-01 11:12:12
5487,8.32,12,2024-09-01 13:32:32
5488,8.14,14,2024-09-01 21:44:44
5489,5.05,3,2024-09-01 22:34:34
5490,6.19,12,2024-09-01 09:57:57
5491,9.61,20,2024-09-01 07:25:25
5492,1.64,3,2024-09-01 20:26:26
5493,9.8,15,2024-09-01 21:53:53
5494,4.48,9,2024-09-01 23:04:04
5495,3.33,14,2024-09-02 01:14:14
5496,9.78,11,2024-09-01 08:38:38
5497,8.8,10,2024-09-01 19:37:37
5498,9.82,12,2024-09-02 02:49:49
5499,3.03,17,2024-09-01 06:39:39
5500,6.56,16,2024-09-02 02:53:53
5501,7.46,3,2024-09-01 05:21:21
5502,8.11,16,2024-09-01 19:56:56
5503,1.78,4,2024-09-01 14:50:50
5504,3.64,11,2024-09-01 13:13:13
5505,7.66,18,2024-09-02 02:21:21
5506,2.45,17,2024-09-02 00:39:39
5507,6.17,7,2024-09-01 06:07:07
5508,6.29,2,2024-09-01 12:03:03
5509,0.65,1,2024-09-01 18:04:04
5510,0.54,11,2024-09-01 19:01:01
5511,7.19,7,2024-09-02 00:03:03
5512,0.21,4,2024-09-01 17:32:32
5513,5.21,13,2024-09-01 12:56:56
5514,4.12,11,2024-09-01 12:37:37
5515,2.35,10,2024-09-01 22:50:50
5516,7.58,6,2024-09-01 05:42:42
5517,2.58,17,2024-09-01 11:20:20
5518,7.05,15,2024-09-02 02:33:33
5519,8.76,2,2024-09-01 19:59:59
5520,1.76,6,2024-09-01 09:36:36
5521,0.35,17,2024-09-01 19:10:10
5522,3.56,6,2024-09-01 14:01:01
5523,8.55,7,2024-09-01 04:03:03
5524,9.85,17,2024-09-01 08:19:19
5525,1.16,7,2024-09-01 17:46:46
5526,2.8,2,2024-09-01 13:32:32
5527,1.23,10,2024-09-01 15:42:42
5528,7.07,6,2024-09-01 23:13:13
5529,8.29,2,2024-09-01 07:54:54
5530,10.09,13,2024-09-01 16:07:07
5531,2.14,3,2024-09-01 15:35:35
5532,3.66,5,2024-09-01 16:34:34
5533,0.98,9,2024-09-01 09:33:33
5534,1.75,12,2024-09-01 06:41:41
5535,8,1,2024-09-01 11:19:19
5536,3.75,10,2024-09-02 01:13:13
5537,0.95,2,2024-09-01 05:22:22
5538,6.38,20,2024-09-02 01:58:58
5539,6.39,13,2024-09-01 10:09:09
5540,7.88,5,2024-09-02 02:11:11
5541,0.9,1,2024-09-01 15:55:55
5542,5.35,11,2024-09-02 00:46:46
5543,8.22,9,2024-09-01 19:14:14
5544,9.04,13,2024-09-01 08:14:14
5545,2.7,3,2024-09-01 18:55:55
5546,2.13,17,2024-09-01 18:10:10
5547,5.67,3,2024-09-01 08:03:03
5548,6,10,2024-09-01 11:49:49
5549,5.39,17,2024-09-01 04:21:21
5550,6.81,17,2024-09-01 21:16:16
5551,9.96,6,2024-09-01 08:09:09
5552,9.05,7,2024-09-01 18:00:00
5553,8.75,8,2024-09-01 19:13:13
5554,5.9,8,2024-09-02 02:51:51
5555,9.46,19,2024-09-01 13:13:13
5556,2.42,12,2024-09-01 13:29:29
5557,9.48,18,2024-09-01 10:23:23
5558,7.42,17,2024-09-02 00:24:24
5559,0.12,19,2024-09-02 00:44:44
5560,6.54,10,2024-09-02 00:56:56
5561,1.1,13,2024-09-01 19:18:18
5562,5.67,13,2024-09-01 16:30:30
5563,4.79,19,2024-09-01 05:48:48
5564,6.7,8,2024-09-01 09:43:43
5565,7.92,3,2024-09-01 09:18:18
5566,5.47,16,2024-09-01 08:45:45
5567,7.84,5,2024-09-01 08:22:22
5568,1.5,1,2024-09-01 08:57:57
5569,5.14,15,2024-09-01 22:42:42
5570,4.03,18,2024-09-01 15:26:26
5571,8.25,15,2024-09-01 08:55:55
5572,7.97,2,2024-09-02 00:39:39
5573,1.34,16,2024-09-01 23:49:49
5574,2.89,20,2024-09-01 12:10:10
5575,9.91,11,2024-09-01 22:54:54
5576,8.36,9,2024-09-01 20:29:29
5577,5.57,19,2024-09-01 09:09:09
5578,7.81,1,2024-09-01 15:35:35
5579,6.4,8,2024-09-01 03:08:08
5580,6.86,17,2024-09-01 21:11:11
5581,8.28,9,2024-09-01 14:28:28
5582,3.46,15,2024-09-01 21:31:31
5583,4.13,5,2024-09-01 07:28:28
5584,9.27,7,2024-09-01 18:39:39
5585,2.45,19,2024-09-01 21:46:46
5586,5.37,18,2024-09-01 10:22:22
5587,1.39,10,2024-09-01 14:15:15
5588,7.61,18,2024-09-01 03:40:40
5589,3.81,7,2024-09-01 07:26:26
5590,0.74,17,2024-09-02 00:23:23
5591,7.71,1,2024-09-01 23:24:24
5592,2.32,8,2024-09-02 01:32:32
5593,8.1,15,2024-09-01 21:23:23
5594,2.34,9,2024-09-01 04:22:22
5595,1.13,7,2024-09-01 22:38:38
5596,6.03,2,2024-09-01 05:14:14
5597,4.84,2,2024-09-01 21:00:00
5598,8.17,8,2024-09-02 01:46:46
5599,4.44,2,2024-09-01 07:27:27
5600,0.47,7,2024-09-01 07:52:52
5601,3.08,9,2024-09-01 15:31:31
5602,4.61,2,2024-09-01 13:42:42
5603,2.42,13,2024-09-01 06:44:44
5604,1.29,10,2024-09-01 23:04:04
5605,4.25,19,2024-09-01 17:05:05
5606,8.1,14,2024-09-02 01:11:11
5607,4.58,20,2024-09-02 02:52:52
5608,9.34,3,2024-09-02 02:39:39
5609,3.01,20,2024-09-01 15:53:53
5610,3.74,14,2024-09-01 07:16:16
5611,6.31,6,2024-09-01 19:21:21
5612,9.48,15,2024-09-01 11:31:31
5613,9.48,16,2024-09-01 19:52:52
5614,8.99,6,2024-09-01 19:46:46
5615,9.64,7,2024-09-01 11:51:51
5616,7.67,5,2024-09-01 13:38:38
5617,1.09,16,2024-09-02 02:35:35
5618,7.1,1,2024-09-01 09:31:31
5619,6.47,18,2024-09-01 19:20:20
5620,2.44,15,2024-09-01 04:01:01
5621,9.7,18,2024-09-01 15:36:36
5622,4.51,18,2024-09-01 08:00:00
5623,2.83,5,2024-09-01 03:51:51
5624,5.76,15,2024-09-01 10:04:04
5625,7.41,20,2024-09-01 09:31:31
5626,7.94,7,2024-09-01 20:31:31
5627,1.87,1,2024-09-01 18:08:08
5628,1.33,15,2024-09-01 03:54:54
5629,4.6,11,2024-09-01 19:52:52
5630,8.64,2,2024-09-01 15:52:52
5631,6.15,18,2024-09-01 09:53:53
5632,6.99,16,2024-09-01 09:36:36
5633,1.32,5,2024-09-01 09:34:34
5634,9.07,14,2024-09-01 20:08:08
5635,3.44,14,2024-09-01 15:10:10
5636,6.69,12,2024-09-02 02:57:57
5637,0.64,13,2024-09-02 02:51:51
5638,6.12,5,2024-09-01 22:16:16
5639,2.27,6,2024-09-01 15:36:36
5640,1.28,1,2024-09-01 18:49:49
5641,3.91,16,2024-09-02 00:44:44
5642,9.49,6,2024-09-01 15:21:21
5643,5.09,16,2024-09-01 19:40:40
5644,5.23,19,2024-09-01 10:40:40
5645,2.23,1,2024-09-01 09:42:42
5646,7.98,13,2024-09-01 19:50:50
5647,7.21,10,2024-09-01 19:22:22
5648,6.16,6,2024-09-01 20:58:58
5649,4.84,5,2024-09-01 10:09:09
5650,3.55,16,2024-09-01 17:39:39
5651,9.67,19,2024-09-01 15:22:22
5652,8.24,19,2024-09-01 21:48:48
5653,9.7,15,2024-09-02 02:39:39
5654,8.56,7,2024-09-02 00:16:16
5655,1.45,1,2024-09-01 03:34:34
5656,6.63,1,2024-09-01 16:44:44
5657,9.23,10,2024-09-01 05:29:29
5658,2.44,14,2024-09-01 05:32:32
5659,1.98,12,2024-09-01 22:14:14
5660,9.95,19,2024-09-01 07:26:26
5661,3.83,4,2024-09-01 10:56:56
5662,5.67,3,2024-09-01 13:04:04
5663,8.89,20,2024-09-01 20:39:39
5664,1.38,8,2024-09-01 11:21:21
5665,3.92,2,2024-09-01 06:16:16
5666,9.91,16,2024-09-01 12:46:46
5667,3.67,13,2024-09-01 05:07:07
5668,9,4,2024-09-01 21:18:18
5669,9.04,6,2024-09-02 01:10:10
5670,7.77,10,2024-09-01 22:12:12
5671,9.67,17,2024-09-02 01:36:36
5672,2.31,6,2024-09-01 18:07:07
5673,1.37,14,2024-09-01 15:14:14
5674,3.52,15,2024-09-01 06:23:23
5675,8.98,18,2024-09-01 11:05:05
5676,9.3,18,2024-09-01 23:21:21
5677,0.39,9,2024-09-01 08:54:54
5678,4.04,5,2024-09-01 16:50:50
5679,6.31,8,2024-09-01 07:02:02
5680,3,16,2024-09-01 19:13:13
5681,2.13,16,2024-09-01 19:24:24
5682,1.36,5,2024-09-01 12:32:32
5683,2.55,10,2024-09-01 07:38:38
5684,6.67,19,2024-09-01 03:52:52
5685,3.82,10,2024-09-01 21:10:10
5686,4.19,7,2024-09-01 17:01:01
5687,4.25,17,2024-09-01 17:08:08
5688,9.28,9,2024-09-02 01:36:36
5689,1.11,7,2024-09-01 20:51:51
5690,9.39,4,2024-09-01 12:26:26
5691,4.74,13,2024-09-01 19:26:26
5692,4.2,11,2024-09-01 05:41:41
5693,2.84,11,2024-09-01 08:51:51
5694,5.79,6,2024-09-02 00:06:06
5695,3.52,7,2024-09-01 10:01:01
5696,1.99,10,2024-09-01 17:57:57
5697,2.35,10,2024-09-01 21:20:20
5698,4.95,19,2024-09-01 05:38:38
5699,2.42,14,2024-09-01 04:28:28
5700,0.25,7,2024-09-01 14:28:28
5701,0.46,3,2024-09-02 02:44:44
5702,6.13,15,2024-09-02 00:38:38
5703,0.41,19,2024-09-01 07:46:46
5704,2.02,8,2024-09-01 15:30:30
5705,0.52,5,2024-09-01 09:59:59
5706,2.46,1,2024-09-01 12:39:39
5707,8.14,3,2024-09-01 09:32:32
5708,7.64,16,2024-09-01 19:49:49
5709,6.65,6,2024-09-01 17:58:58
5710,0.59,20,2024-09-01 06:00:00
5711,5.99,19,2024-09-01 20:42:42
5712,4.98,18,2024-09-01 06:05:05
5713,8.4,2,2024-09-01 06:06:06
5714,1.82,17,2024-09-01 13:38:38
5715,6.6,13,2024-09-01 15:22:22
5716,3.66,1,2024-09-01 04:04:04
5717,2.3,14,2024-09-01 17:49:49
5718,1.03,17,2024-09-02 01:29:29
5719,3.62,8,2024-09-01 09:16:16
5720,7.91,15,2024-09-01 06:45:45
5721,8.28,20,2024-09-01 03:35:35
5722,8.4,8,2024-09-01 14:40:40
5723,6.75,15,2024-09-01 22:26:26
5724,8.84,14,2024-09-01 21:05:05
5725,2.18,10,2024-09-01 03:10:10
5726,2.26,9,2024-09-01 07:14:14
5727,5.21,11,2024-09-02 01:39:39
5728,1.63,20,2024-09-01 19:53:53
5729,5.79,20,2024-09-01 06:46:46
5730,7.84,20,2024-09-01 19:42:42
5731,1.96,3,2024-09-02 00:17:17
5732,9.66,9,2024-09-01 11:56:56
5733,5.4,4,2024-09-01 09:44:44
5734,6.96,10,2024-09-01 13:04:04
5735,9.54,6,2024-09-01 12:39:39
5736,5.36,10,2024-09-01 23:11:11
5737,5.99,9,2024-09-01 03:38:38
5738,7.39,11,2024-09-01 04:38:38
5739,9.91,15,2024-09-01 17:31:31
5740,5.95,17,2024-09-01 04:08:08
5741,0.31,2,2024-09-01 17:06:06
5742,6.84,16,2024-09-01 11:58:58
5743,4.81,1,2024-09-01 19:20:20
5744,4.47,19,2024-09-01 20:31:31
5745,0.18,20,2024-09-02 01:51:51
5746,4.57,3,2024-09-01 09:20:20
5747,5.05,16,2024-09-01 10:30:30
5748,9.44,20,2024-09-02 02:45:45
5749,4.76,15,2024-09-01 22:25:25
5750,9.18,5,2024-09-01 10:13:13
5751,2.33,11,2024-09-01 20:46:46
5752,9.85,17,2024-09-01 15:27:27
5753,6.37,19,2024-09-01 16:13:13
5754,9.06,8,2024-09-01 23:47:47
5755,7.43,5,2024-09-01 08:40:40
5756,2.79,6,2024-09-01 17:05:05
5757,2.99,14,2024-09-01 12:40:40
5758,2,15,2024-09-01 04:40:40
5759,1.7,12,2024-09-01 20:10:10
5760,7.72,20,2024-09-01 09:19:19
5761,0.83,6,2024-09-01 21:29:29
5762,0.8,8,2024-09-01 03:47:47
5763,5.56,7,2024-09-02 02:39:39
5764,7.86,5,2024-09-01 05:36:36
5765,8.75,3,2024-09-01 21:09:09
5766,3.54,12,2024-09-01 07:26:26
5767,8.95,17,2024-09-01 04:47:47
5768,4.2,20,2024-09-01 20:39:39
5769,1.27,3,2024-09-01 13:02:02
5770,6.44,8,2024-09-01 21:04:04
5771,2.43,5,2024-09-02 01:53:53
